Comment,Designator,Footprint,LCSC Part #
BSS138K,"Q1,Q10,Q100,Q1000,Q1001,Q1002,Q1003,Q1004,Q1005,Q1006,Q1007,Q1008,Q1009,Q101,Q1010,Q1011,Q1012,Q1013,Q1014,Q1015,Q1016,Q1017,Q1018,Q1019,Q102,Q1020,Q1021,Q1022,Q1023,Q1024,Q1025,Q1026,Q1027,Q1028,Q1029,Q103,Q1030,Q1031,Q1032,Q1033,Q1034,Q1035,Q1036,Q1037,Q1038,Q1039,Q104,Q1040,Q1041,Q1042,Q1043,Q1044,Q1045,Q1046,Q1047,Q1048,Q1049,Q105,Q1050,Q1051,Q1052,Q1053,Q1054,Q1055,Q1056,Q1057,Q1058,Q1059,Q106,Q1060,Q1061,Q1062,Q1063,Q1064,Q1065,Q1066,Q1067,Q1068,Q1069,Q107,Q1070,Q1071,Q1072,Q1073,Q1074,Q1075,Q1076,Q1077,Q1078,Q1079,Q108,Q1080,Q1081,Q1082,Q1083,Q1084,Q1085,Q1086,Q1087,Q1088,Q1089,Q109,Q1090,Q1091,Q1092,Q1093,Q1094,Q1095,Q1096,Q1097,Q1098,Q1099,Q11,Q110,Q1100,Q1101,Q1102,Q1103,Q1104,Q1105,Q1106,Q1107,Q1108,Q1109,Q111,Q1110,Q1111,Q1112,Q1113,Q1114,Q1115,Q1116,Q1117,Q1118,Q1119,Q112,Q1120,Q1121,Q1122,Q1123,Q1124,Q1125,Q1126,Q1127,Q1128,Q1129,Q113,Q1130,Q1131,Q1132,Q1133,Q1134,Q1135,Q1136,Q1137,Q1138,Q1139,Q114,Q1140,Q1141,Q1142,Q1143,Q1144,Q1145,Q1146,Q1147,Q1148,Q1149,Q115,Q1150,Q1151,Q1152,Q1153,Q1154,Q1155,Q1156,Q1157,Q1158,Q1159,Q116,Q1160,Q1161,Q1162,Q1163,Q1164,Q1165,Q1166,Q1167,Q1168,Q1169,Q117,Q1170,Q1171,Q1172,Q1173,Q1174,Q1175,Q1176,Q1177,Q1178,Q1179,Q118,Q1180,Q1181,Q1182,Q1183,Q1184,Q1185,Q1186,Q1187,Q1188,Q1189,Q119,Q1190,Q1191,Q1192,Q1193,Q1194,Q1195,Q1196,Q1197,Q1198,Q1199,Q12,Q120,Q1200,Q1201,Q1202,Q1203,Q1204,Q1205,Q1206,Q1207,Q1208,Q1209,Q121,Q1210,Q1211,Q1212,Q1213,Q1214,Q1215,Q1216,Q1217,Q1218,Q1219,Q122,Q1220,Q1221,Q1222,Q1223,Q1224,Q1225,Q1226,Q1227,Q1228,Q1229,Q123,Q1230,Q1231,Q1232,Q1233,Q1234,Q1235,Q1236,Q1237,Q1238,Q1239,Q124,Q1240,Q1241,Q1242,Q1243,Q1244,Q1245,Q1246,Q1247,Q1248,Q1249,Q125,Q1250,Q1251,Q1252,Q1253,Q1254,Q1255,Q1256,Q1257,Q1258,Q1259,Q126,Q1260,Q1261,Q1262,Q1263,Q1264,Q1265,Q1266,Q1267,Q1268,Q1269,Q127,Q1270,Q1271,Q1272,Q1273,Q1274,Q1275,Q1276,Q1277,Q1278,Q1279,Q128,Q1280,Q1281,Q1282,Q1283,Q1284,Q1285,Q1286,Q1287,Q1288,Q1289,Q129,Q1290,Q1291,Q1292,Q1293,Q1294,Q1295,Q1296,Q1297,Q1298,Q1299,Q13,Q130,Q1300,Q1301,Q1302,Q1303",SOT-323_SC-70,C504052
BSS138K,"Q1304,Q1305,Q1306,Q1307,Q1308,Q1309,Q131,Q1310,Q1311,Q1312,Q1313,Q1314,Q1315,Q1316,Q1317,Q1318,Q1319,Q132,Q1320,Q1321,Q1322,Q1323,Q1324,Q1325,Q1326,Q1327,Q1328,Q1329,Q133,Q1330,Q1331,Q1332,Q1333,Q1334,Q1335,Q1336,Q1337,Q1338,Q1339,Q134,Q1340,Q1341,Q1342,Q1343,Q1344,Q1345,Q1346,Q1347,Q1348,Q1349,Q135,Q1350,Q1351,Q1352,Q1353,Q1354,Q1355,Q1356,Q1357,Q1358,Q1359,Q136,Q1360,Q1361,Q1362,Q1363,Q1364,Q1365,Q1366,Q1367,Q1368,Q1369,Q137,Q1370,Q1371,Q1372,Q1373,Q1374,Q1375,Q1376,Q1377,Q1378,Q1379,Q138,Q1380,Q1381,Q1382,Q1383,Q1384,Q1385,Q1386,Q1387,Q1388,Q1389,Q139,Q1390,Q1391,Q1392,Q1393,Q1394,Q1395,Q1396,Q1397,Q1398,Q1399,Q14,Q140,Q1400,Q1401,Q1402,Q1403,Q1404,Q1405,Q1406,Q1407,Q1408,Q1409,Q141,Q1410,Q1411,Q1412,Q1413,Q1414,Q1415,Q1416,Q1417,Q1418,Q1419,Q142,Q1420,Q1421,Q1422,Q1423,Q1424,Q1425,Q1426,Q1427,Q1428,Q1429,Q143,Q1430,Q1431,Q1432,Q1433,Q1434,Q1435,Q1436,Q1437,Q1438,Q1439,Q144,Q1440,Q1441,Q1442,Q1443,Q1444,Q1445,Q1446,Q1447,Q1448,Q1449,Q145,Q1450,Q1451,Q1452,Q1453,Q1454,Q1455,Q1456,Q1457,Q1458,Q1459,Q146,Q1460,Q1461,Q1462,Q1463,Q1464,Q1465,Q1466,Q1467,Q1468,Q1469,Q147,Q1470,Q1471,Q1472,Q1473,Q1474,Q1475,Q1476,Q1477,Q1478,Q1479,Q148,Q1480,Q1481,Q1482,Q1483,Q1484,Q1485,Q1486,Q1487,Q1488,Q1489,Q149,Q1490,Q1491,Q1492,Q1493,Q1494,Q1495,Q1496,Q1497,Q1498,Q1499,Q15,Q150,Q1500,Q1501,Q1502,Q1503,Q1504,Q1505,Q1506,Q1507,Q1508,Q1509,Q151,Q1510,Q1511,Q1512,Q1514,Q1515,Q1516,Q1517,Q1518,Q1519,Q152,Q1520,Q1521,Q1522,Q1523,Q1524,Q1525,Q1526,Q1527,Q1528,Q1529,Q153,Q1530,Q1531,Q1532,Q1533,Q1534,Q1535,Q1536,Q1537,Q1538,Q1539,Q154,Q1540,Q1541,Q1542,Q1543,Q1544,Q1545,Q1546,Q1547,Q1548,Q1549,Q155,Q1550,Q1551,Q1552,Q1553,Q1554,Q1555,Q1556,Q1557,Q1558,Q1559,Q156,Q1560,Q1561,Q1562,Q1563,Q1564,Q1565,Q1566,Q1567,Q1568,Q1569,Q157,Q1570,Q1571,Q1572,Q1573,Q1574,Q1575,Q1576,Q1577,Q1578,Q1579,Q158,Q1580,Q1581,Q1582,Q1583,Q1584,Q1585,Q1586,Q1587,Q1588,Q1589,Q159,Q1590,Q1591,Q1592,Q1593,Q1594,Q1595,Q1596,Q1597,Q1598,Q1599,Q16,Q160,Q1600,Q1601,Q1602,Q1603,Q1604,Q1605,Q1606,Q1607,Q1608,Q1609,Q161",SOT-323_SC-70,C504052
BSS138K,"Q1610,Q1611,Q1612,Q1613,Q1614,Q1615,Q1616,Q1617,Q1618,Q1619,Q162,Q1620,Q1621,Q1622,Q1623,Q1624,Q1625,Q1626,Q1627,Q1628,Q1629,Q163,Q1630,Q1631,Q1632,Q1633,Q1634,Q1635,Q1636,Q1637,Q1638,Q1639,Q164,Q1640,Q1641,Q1642,Q1643,Q1644,Q1645,Q1646,Q1647,Q1648,Q1649,Q165,Q1650,Q1651,Q1652,Q1653,Q1654,Q1655,Q1656,Q1657,Q1658,Q1659,Q166,Q1660,Q1661,Q1662,Q1663,Q1664,Q1665,Q1666,Q1667,Q1668,Q1669,Q167,Q1670,Q1671,Q1672,Q1673,Q1674,Q1675,Q1676,Q1677,Q1678,Q1679,Q168,Q1680,Q1681,Q1682,Q1683,Q1684,Q1685,Q1686,Q1687,Q1688,Q1689,Q169,Q1690,Q1691,Q1692,Q1693,Q1694,Q1695,Q1696,Q1697,Q1698,Q1699,Q17,Q170,Q1700,Q1701,Q1702,Q1703,Q1704,Q1705,Q1706,Q1707,Q1708,Q1709,Q171,Q1710,Q1711,Q1712,Q1713,Q1714,Q1715,Q1716,Q1717,Q1718,Q1719,Q172,Q1720,Q1721,Q1722,Q1723,Q1724,Q1725,Q1726,Q1727,Q1728,Q1729,Q173,Q1730,Q1731,Q1732,Q1733,Q1734,Q1735,Q1736,Q1737,Q1738,Q1739,Q174,Q1740,Q1741,Q1742,Q1743,Q1744,Q1745,Q1746,Q1747,Q1748,Q1749,Q175,Q1750,Q1751,Q1752,Q1753,Q1754,Q1755,Q1756,Q1757,Q1758,Q1759,Q176,Q1760,Q1761,Q1762,Q1763,Q1764,Q1765,Q1766,Q1767,Q1768,Q1769,Q177,Q1770,Q1771,Q1772,Q1773,Q1774,Q1775,Q1776,Q1777,Q1778,Q1779,Q178,Q1780,Q1781,Q1782,Q1783,Q1784,Q1785,Q1786,Q1787,Q1788,Q1789,Q179,Q1790,Q1791,Q1792,Q1793,Q1794,Q1795,Q1796,Q1797,Q1798,Q1799,Q18,Q180,Q1800,Q1801,Q1802,Q1803,Q1804,Q1805,Q1806,Q1807,Q1808,Q1809,Q181,Q1810,Q1811,Q1812,Q1813,Q1814,Q1815,Q1816,Q1817,Q1818,Q1819,Q182,Q1820,Q1821,Q1822,Q1823,Q1824,Q1825,Q1826,Q1827,Q1828,Q1829,Q183,Q1830,Q1831,Q1832,Q1833,Q1834,Q1835,Q1836,Q1837,Q1838,Q1839,Q184,Q1840,Q1841,Q1842,Q1843,Q1844,Q1845,Q1846,Q1847,Q1848,Q1849,Q185,Q1850,Q1851,Q1852,Q1853,Q1854,Q1855,Q1856,Q1857,Q1858,Q1859,Q186,Q1860,Q1861,Q1862,Q1863,Q1864,Q1865,Q1866,Q1867,Q1868,Q1869,Q187,Q1870,Q1871,Q1872,Q1873,Q1874,Q1875,Q1876,Q1877,Q1878,Q1879,Q188,Q1880,Q1881,Q1882,Q1883,Q1884,Q1885,Q1886,Q1887,Q1888,Q1889,Q189,Q1890,Q1891,Q1892,Q1893,Q1894,Q1895,Q1896,Q1897,Q1898,Q1899,Q19,Q190,Q1900,Q1901,Q1902,Q1903,Q1904,Q1905,Q1906,Q1907,Q1908,Q1909,Q191,Q1910,Q1911,Q1912,Q1913,Q1914,Q1915",SOT-323_SC-70,C504052
BSS138K,"Q1916,Q1917,Q1918,Q1919,Q192,Q1920,Q1921,Q1922,Q1923,Q1924,Q1925,Q1926,Q1927,Q1928,Q1929,Q193,Q1930,Q1931,Q1932,Q1933,Q1934,Q1935,Q1936,Q1937,Q1938,Q1939,Q194,Q1940,Q1941,Q1942,Q1943,Q1944,Q1945,Q1946,Q1947,Q1948,Q1949,Q195,Q1950,Q1951,Q1952,Q1953,Q1954,Q1955,Q1956,Q1957,Q1958,Q1959,Q196,Q1960,Q1961,Q1962,Q1963,Q1964,Q1965,Q1966,Q1967,Q1968,Q1969,Q197,Q1970,Q1971,Q1972,Q1973,Q1974,Q1975,Q1976,Q1977,Q1978,Q1979,Q198,Q1980,Q1981,Q1982,Q1983,Q1984,Q1985,Q1986,Q1987,Q1988,Q1989,Q199,Q1990,Q1991,Q1992,Q1993,Q1994,Q1995,Q1996,Q1997,Q1998,Q1999,Q2,Q20,Q200,Q2000,Q2001,Q2002,Q2003,Q2004,Q2005,Q2006,Q2007,Q2008,Q2009,Q201,Q2010,Q2011,Q2012,Q2013,Q2014,Q2015,Q2016,Q2017,Q2018,Q2019,Q202,Q2020,Q2021,Q2022,Q2023,Q2024,Q2025,Q2026,Q2027,Q2028,Q2029,Q203,Q2030,Q2031,Q2032,Q2033,Q2034,Q2035,Q2036,Q2037,Q2038,Q2039,Q204,Q2040,Q2041,Q2042,Q2043,Q2044,Q2045,Q2046,Q2047,Q2048,Q2049,Q205,Q2050,Q2051,Q2052,Q2053,Q2054,Q2055,Q2056,Q2057,Q2058,Q2059,Q206,Q2060,Q2061,Q2062,Q2063,Q2064,Q2065,Q2066,Q2067,Q2068,Q2069,Q207,Q2070,Q2071,Q2072,Q2073,Q2074,Q2075,Q2076,Q2077,Q2078,Q2079,Q208,Q2080,Q2081,Q2082,Q2083,Q2084,Q2085,Q2086,Q2087,Q2088,Q2089,Q209,Q2090,Q2091,Q2092,Q2093,Q2094,Q2095,Q2096,Q2097,Q2098,Q2099,Q21,Q210,Q2100,Q2101,Q2102,Q2103,Q2104,Q2105,Q2106,Q2107,Q2108,Q2109,Q211,Q2110,Q2111,Q2112,Q2113,Q2114,Q2115,Q2116,Q2117,Q2118,Q2119,Q212,Q2120,Q2121,Q2122,Q2123,Q2124,Q2125,Q2126,Q2127,Q2128,Q2129,Q213,Q2130,Q2131,Q2132,Q2133,Q2134,Q2135,Q2136,Q2137,Q2138,Q2139,Q214,Q2140,Q2141,Q2142,Q2143,Q2144,Q2145,Q2146,Q2147,Q2148,Q2149,Q215,Q2150,Q2151,Q2152,Q2153,Q2154,Q2155,Q2156,Q2157,Q2158,Q2159,Q216,Q2160,Q2161,Q2162,Q2163,Q2164,Q2165,Q2166,Q2167,Q2168,Q2169,Q217,Q2170,Q2171,Q2172,Q2173,Q2174,Q2175,Q2176,Q2177,Q2178,Q2179,Q218,Q2180,Q2181,Q2182,Q2183,Q2184,Q2185,Q2186,Q2187,Q2188,Q2189,Q219,Q2190,Q2191,Q2192,Q2193,Q2194,Q2195,Q2196,Q2197,Q2198,Q2199,Q22,Q220,Q2200,Q2201,Q2202,Q2203,Q2204,Q2205,Q2206,Q2207,Q2208,Q2209,Q221,Q2210,Q2211,Q2212,Q2213,Q2214,Q2215,Q2216,Q2217,Q2218,Q2219,Q222,Q2220",SOT-323_SC-70,C504052
BSS138K,"Q2221,Q2222,Q2223,Q2224,Q2225,Q2226,Q2227,Q2228,Q2229,Q223,Q2230,Q2231,Q2232,Q2233,Q2234,Q2235,Q2236,Q2237,Q2238,Q2239,Q224,Q2240,Q2241,Q2242,Q2243,Q2244,Q2245,Q2246,Q2247,Q2248,Q2249,Q225,Q2250,Q2251,Q2252,Q2253,Q2254,Q2255,Q2256,Q2257,Q2258,Q2259,Q226,Q2260,Q2261,Q2262,Q2263,Q2264,Q2265,Q2266,Q2267,Q2268,Q2269,Q227,Q2270,Q2271,Q2272,Q2273,Q2274,Q2275,Q2276,Q2277,Q2278,Q2279,Q228,Q2280,Q2281,Q2282,Q2283,Q2284,Q2285,Q2286,Q2287,Q2288,Q2289,Q229,Q2290,Q2291,Q2292,Q2293,Q2294,Q2295,Q2296,Q2297,Q2298,Q2299,Q23,Q230,Q2300,Q2301,Q2302,Q2303,Q2304,Q2305,Q2306,Q2307,Q2308,Q2309,Q231,Q2310,Q2311,Q2312,Q2313,Q2314,Q2315,Q2316,Q2317,Q2318,Q2319,Q232,Q2320,Q2321,Q2322,Q2323,Q2324,Q2325,Q2326,Q2327,Q2328,Q2329,Q233,Q2330,Q2331,Q2332,Q2333,Q2334,Q2335,Q2336,Q2337,Q2338,Q2339,Q234,Q2340,Q2341,Q2342,Q2343,Q2344,Q2345,Q2346,Q2347,Q2348,Q2349,Q235,Q2350,Q2351,Q2352,Q2353,Q2354,Q2355,Q2356,Q2357,Q2358,Q2359,Q236,Q2360,Q2361,Q2362,Q2363,Q2364,Q2365,Q2366,Q2367,Q2368,Q2369,Q237,Q2370,Q2371,Q2372,Q2373,Q2374,Q2375,Q2376,Q2377,Q2378,Q2379,Q238,Q2380,Q2381,Q2382,Q2383,Q2384,Q2385,Q2386,Q2387,Q2388,Q2389,Q239,Q2390,Q2391,Q2392,Q2393,Q2394,Q2395,Q2396,Q2397,Q2398,Q2399,Q24,Q240,Q2400,Q2401,Q2402,Q2403,Q2404,Q2405,Q2406,Q2407,Q2408,Q2409,Q241,Q2410,Q2411,Q2412,Q2413,Q2414,Q2415,Q2416,Q2417,Q2418,Q2419,Q242,Q2420,Q2421,Q2422,Q2423,Q2424,Q2425,Q2426,Q2427,Q2428,Q2429,Q243,Q2430,Q2431,Q2432,Q2433,Q2434,Q2435,Q2436,Q2437,Q2438,Q2439,Q244,Q2440,Q2441,Q2442,Q2443,Q2444,Q2445,Q2446,Q2447,Q2448,Q2449,Q245,Q2450,Q2451,Q2452,Q2453,Q2454,Q2455,Q2456,Q2457,Q2458,Q2459,Q246,Q2460,Q2461,Q2462,Q2463,Q2464,Q2465,Q2466,Q2467,Q2468,Q2469,Q247,Q2470,Q2471,Q2472,Q2473,Q2474,Q2475,Q2476,Q2477,Q2478,Q2479,Q248,Q2480,Q2481,Q2482,Q2483,Q2484,Q2485,Q2486,Q2487,Q2488,Q2489,Q249,Q2490,Q2491,Q2492,Q2493,Q2494,Q2495,Q2496,Q2497,Q2498,Q2499,Q25,Q250,Q2500,Q2501,Q2502,Q2503,Q2504,Q2505,Q2506,Q2507,Q2508,Q2509,Q251,Q2510,Q2511,Q2512,Q2513,Q2514,Q2515,Q2516,Q2517,Q2518,Q2519,Q252,Q2520,Q2521,Q2522,Q2523,Q2524,Q2525,Q2526",SOT-323_SC-70,C504052
BSS138K,"Q2527,Q2528,Q2529,Q253,Q2530,Q2531,Q2532,Q2533,Q2534,Q2535,Q2536,Q2537,Q2538,Q2539,Q254,Q2540,Q2541,Q2542,Q2543,Q2544,Q2545,Q2546,Q2547,Q2548,Q2549,Q255,Q2550,Q2551,Q2552,Q2553,Q2554,Q2555,Q2556,Q2557,Q2558,Q2559,Q256,Q2560,Q2561,Q2562,Q2563,Q2564,Q2565,Q2566,Q2567,Q2568,Q2569,Q257,Q2570,Q2571,Q2572,Q2573,Q2574,Q2575,Q2576,Q2577,Q2578,Q2579,Q258,Q2580,Q2581,Q2582,Q2583,Q2584,Q2585,Q2586,Q2587,Q2588,Q2589,Q259,Q2590,Q2591,Q2592,Q2593,Q2594,Q2595,Q2596,Q2597,Q2598,Q2599,Q26,Q260,Q2600,Q2601,Q2602,Q2603,Q2604,Q2605,Q2606,Q2607,Q2608,Q2609,Q261,Q2610,Q2611,Q2612,Q2613,Q2614,Q2615,Q2616,Q2617,Q2618,Q2619,Q262,Q2620,Q2621,Q2622,Q2623,Q2624,Q2625,Q2626,Q2627,Q2628,Q2629,Q263,Q2630,Q2631,Q2632,Q2633,Q2634,Q2635,Q2636,Q2637,Q2638,Q2639,Q264,Q2640,Q2641,Q2642,Q2643,Q2644,Q2645,Q2646,Q2647,Q2648,Q2649,Q265,Q2650,Q2651,Q2652,Q2653,Q2654,Q2655,Q2656,Q2657,Q2658,Q2659,Q266,Q2660,Q2661,Q2662,Q2663,Q2664,Q2665,Q2666,Q2667,Q2668,Q2669,Q267,Q2670,Q2671,Q2672,Q2673,Q2674,Q2675,Q2676,Q2677,Q2678,Q2679,Q268,Q2680,Q2681,Q2682,Q2683,Q2684,Q2685,Q2686,Q2687,Q2688,Q2689,Q269,Q2690,Q2691,Q2692,Q2693,Q2694,Q2695,Q2696,Q2697,Q2698,Q2699,Q27,Q270,Q2700,Q2701,Q2702,Q2703,Q2704,Q2705,Q2706,Q2707,Q2708,Q2709,Q271,Q2710,Q2711,Q2712,Q2713,Q2714,Q2715,Q2716,Q2717,Q2718,Q2719,Q272,Q2720,Q2721,Q2722,Q2723,Q2724,Q2725,Q2726,Q2727,Q2728,Q2729,Q273,Q2730,Q2731,Q2732,Q2733,Q2734,Q2735,Q2736,Q2737,Q2738,Q2739,Q274,Q2740,Q2741,Q2742,Q2743,Q2744,Q2745,Q2746,Q2747,Q2748,Q2749,Q275,Q2750,Q2751,Q2752,Q2753,Q2754,Q2755,Q2756,Q2757,Q2758,Q2759,Q276,Q2760,Q2761,Q2762,Q2763,Q2764,Q2765,Q2766,Q2767,Q2768,Q2769,Q277,Q2770,Q2771,Q2772,Q2773,Q2774,Q2775,Q2776,Q2777,Q2778,Q2779,Q278,Q2780,Q2781,Q2782,Q2783,Q2784,Q2785,Q2786,Q2787,Q2788,Q2789,Q279,Q2790,Q2791,Q2792,Q2793,Q2794,Q2795,Q2796,Q2797,Q2798,Q2799,Q28,Q280,Q2800,Q2801,Q2802,Q2803,Q2804,Q2805,Q2806,Q2807,Q2808,Q2809,Q281,Q2810,Q2811,Q2812,Q2813,Q2814,Q2815,Q2816,Q2817,Q2818,Q2819,Q282,Q2820,Q2821,Q2822,Q2823,Q2824,Q2825,Q2826,Q2827,Q2828,Q2829,Q283,Q2830,Q2831",SOT-323_SC-70,C504052
BSS138K,"Q2832,Q2833,Q2834,Q2835,Q2836,Q2837,Q2838,Q2839,Q284,Q2840,Q2841,Q2842,Q2843,Q2844,Q2845,Q2846,Q2847,Q2848,Q2849,Q285,Q2850,Q2851,Q2852,Q2853,Q2854,Q2855,Q2856,Q2857,Q2858,Q2859,Q286,Q2860,Q2861,Q2862,Q2863,Q2864,Q2865,Q2866,Q2867,Q2868,Q2869,Q287,Q2870,Q2871,Q2872,Q2873,Q2874,Q2875,Q2876,Q2877,Q2878,Q2879,Q288,Q2880,Q2881,Q2882,Q2883,Q2884,Q2885,Q2886,Q2887,Q2888,Q2889,Q289,Q2890,Q2891,Q2892,Q2893,Q2894,Q2895,Q2896,Q2897,Q2898,Q2899,Q29,Q290,Q2900,Q2901,Q2902,Q2903,Q2904,Q2905,Q2906,Q2907,Q2908,Q2909,Q291,Q2910,Q2911,Q2912,Q2913,Q2914,Q2915,Q2916,Q2917,Q2918,Q2919,Q292,Q2920,Q2921,Q2922,Q2923,Q2924,Q2925,Q2926,Q2927,Q2928,Q2929,Q293,Q2930,Q2931,Q2932,Q2933,Q2934,Q2935,Q2936,Q2937,Q2938,Q2939,Q294,Q2940,Q2941,Q2942,Q2943,Q2944,Q2945,Q2946,Q2947,Q2948,Q2949,Q295,Q2950,Q2951,Q2952,Q2953,Q2954,Q2955,Q2956,Q2957,Q2958,Q2959,Q296,Q2960,Q2961,Q2962,Q2963,Q2964,Q2965,Q2966,Q2967,Q2968,Q2969,Q297,Q2970,Q2971,Q2972,Q2973,Q2974,Q2975,Q2976,Q2977,Q2978,Q2979,Q298,Q2980,Q2981,Q2982,Q2983,Q2984,Q2985,Q2986,Q2987,Q2988,Q2989,Q299,Q2990,Q2991,Q2992,Q2993,Q2994,Q2995,Q2996,Q2997,Q2998,Q2999,Q3,Q30,Q300,Q3000,Q3001,Q3002,Q3003,Q3004,Q3005,Q3006,Q3007,Q3008,Q3009,Q301,Q3010,Q3011,Q3012,Q3013,Q3014,Q3015,Q3016,Q3017,Q3018,Q3019,Q302,Q3020,Q3021,Q3022,Q3023,Q3024,Q3025,Q3026,Q3027,Q3028,Q3029,Q303,Q3030,Q3031,Q3032,Q3033,Q3034,Q3035,Q3036,Q3037,Q3038,Q3039,Q304,Q3040,Q3041,Q3042,Q3043,Q3044,Q3045,Q3046,Q3047,Q3048,Q3049,Q305,Q3050,Q3051,Q3052,Q3053,Q3054,Q3055,Q3056,Q3057,Q3058,Q3059,Q306,Q3060,Q3061,Q3062,Q3063,Q3064,Q3065,Q3066,Q3067,Q3068,Q3069,Q307,Q3070,Q3071,Q3072,Q3073,Q3074,Q3075,Q3076,Q3077,Q3078,Q3079,Q308,Q3080,Q3081,Q3082,Q3083,Q3084,Q3085,Q3086,Q3087,Q3088,Q3089,Q309,Q3090,Q3091,Q3092,Q3093,Q3094,Q3095,Q3096,Q3097,Q3098,Q3099,Q31,Q310,Q3100,Q3101,Q3102,Q3103,Q3104,Q3105,Q3106,Q3107,Q3108,Q3109,Q311,Q3110,Q3111,Q3112,Q3113,Q3114,Q3115,Q3116,Q3117,Q3118,Q3119,Q312,Q3120,Q3121,Q3122,Q3123,Q3124,Q3125,Q3126,Q3127,Q3128,Q3129,Q313,Q3130,Q3131,Q3132,Q3133,Q3134,Q3135,Q3136",SOT-323_SC-70,C504052
BSS138K,"Q3137,Q3138,Q3139,Q314,Q3140,Q3141,Q3142,Q3143,Q3144,Q3145,Q3146,Q3147,Q3148,Q3149,Q315,Q3150,Q3151,Q3152,Q3153,Q3154,Q3155,Q3156,Q3157,Q3158,Q3159,Q316,Q3160,Q3161,Q3162,Q3163,Q3164,Q3165,Q3166,Q3167,Q3168,Q3169,Q317,Q3170,Q3171,Q3172,Q3173,Q3174,Q3175,Q3176,Q3177,Q3178,Q3179,Q318,Q3180,Q3181,Q3182,Q3183,Q3184,Q3185,Q3186,Q3187,Q3188,Q3189,Q319,Q3190,Q3191,Q3192,Q3193,Q3194,Q3195,Q3196,Q3197,Q3198,Q3199,Q32,Q320,Q3200,Q3201,Q3202,Q3203,Q3204,Q3205,Q3206,Q3207,Q3208,Q3209,Q321,Q3210,Q3211,Q3212,Q3213,Q3214,Q3215,Q3216,Q3217,Q3218,Q3219,Q322,Q3220,Q3221,Q3222,Q3223,Q3224,Q3225,Q3226,Q3227,Q3228,Q3229,Q323,Q3230,Q3231,Q3232,Q3233,Q3234,Q3235,Q3236,Q3237,Q3238,Q3239,Q324,Q3240,Q3241,Q3242,Q3243,Q3244,Q3245,Q3246,Q3247,Q3248,Q3249,Q325,Q3250,Q3251,Q3252,Q3253,Q3254,Q3255,Q3256,Q3257,Q3258,Q3259,Q326,Q3260,Q3261,Q3262,Q3263,Q3264,Q3265,Q3266,Q3267,Q3268,Q3269,Q327,Q3270,Q3271,Q3272,Q3273,Q3274,Q3275,Q3276,Q3277,Q3278,Q3279,Q328,Q3280,Q3281,Q3282,Q3283,Q3284,Q3287,Q3288,Q3289,Q329,Q3290,Q3291,Q3292,Q3293,Q3294,Q3295,Q3296,Q3297,Q3298,Q3299,Q33,Q330,Q3300,Q3301,Q3302,Q3303,Q3304,Q3305,Q3306,Q3307,Q3308,Q3309,Q331,Q3310,Q3311,Q3312,Q3313,Q3314,Q3315,Q3316,Q3317,Q3318,Q3319,Q332,Q3320,Q3321,Q3322,Q3323,Q3324,Q3325,Q3326,Q3327,Q3328,Q3329,Q333,Q3330,Q3331,Q3332,Q3333,Q3334,Q3335,Q3336,Q3337,Q3338,Q3339,Q334,Q3340,Q3341,Q3342,Q3343,Q3344,Q3345,Q3346,Q3347,Q3348,Q3349,Q335,Q3350,Q3351,Q3352,Q3353,Q3354,Q3355,Q3356,Q3357,Q3358,Q3359,Q336,Q3360,Q3361,Q3362,Q3363,Q3364,Q3365,Q3366,Q3367,Q3368,Q3369,Q337,Q3370,Q3371,Q3372,Q3373,Q3374,Q3375,Q3376,Q3377,Q3378,Q3379,Q338,Q3380,Q3381,Q3382,Q3383,Q3384,Q3385,Q3386,Q3387,Q3388,Q3389,Q339,Q3390,Q3391,Q3392,Q3393,Q3394,Q3395,Q3396,Q3397,Q3398,Q3399,Q34,Q340,Q3400,Q3401,Q3402,Q3403,Q3404,Q3405,Q3406,Q3407,Q3408,Q3409,Q341,Q3410,Q3411,Q3412,Q3413,Q3414,Q3415,Q3416,Q3417,Q3418,Q3419,Q342,Q3420,Q3421,Q3422,Q3423,Q3424,Q3425,Q3426,Q3427,Q3428,Q3429,Q343,Q3430,Q3431,Q3432,Q3433,Q3434,Q3435,Q3436,Q3437,Q3438,Q3439,Q344,Q3440,Q3441,Q3442,Q3443",SOT-323_SC-70,C504052
